word	zone	item	nItem	meanItemRT	sdItemRT	gmeanItemRT	gsdItemRT
the	601	7	74	288.9594594594595	85.04236481544032	278.0651891115253	1.3166298475977687
the	607	2	91	330.38461538461536	155.27271844730834	306.67715978225147	1.4361605292877329
the	609	4	88	326.28409090909093	135.79319544034482	303.5228921416218	1.4503138781655525
the	611	9	78	313.05128205128204	195.95857615772664	282.9222183702927	1.4877353175375543
the	613	4	88	308.39772727272725	124.58875244641727	288.62857068755807	1.423745797952481
the	614	5	92	301.3369565217391	111.91355348826932	284.02352632811096	1.4044488117624865
the	615	1	83	294.2048192771084	121.26274225588898	277.8890785733818	1.3766995529597803
the	616	7	75	291.3333333333333	146.39407510287168	270.3756683274474	1.4254578857993632
the	619	2	89	344.82022471910113	306.21017595605775	301.9245397054431	1.5384317652450805
the	620	3	91	323.5274725274725	140.07643474263458	301.1455142990949	1.4392752461841958
the	620	4	88	308.32954545454544	122.75250509801006	289.1137750112183	1.4158548258904489
the	620	8	72	314.375	139.36156617504182	291.2951146448576	1.458325437731988
the	621	1	84	301.7857142857143	118.58168568122872	284.65185849554075	1.3853916814892482
the	622	5	94	318.71276595744683	221.79568348284437	287.95427411138223	1.4815068692939248
the	624	2	89	316.6629213483146	111.26462557796663	299.941987061994	1.3825835584196893
the	625	8	72	310.27777777777777	144.1831017254144	288.9201121856381	1.4255347272347139
the	626	3	91	317.7362637362637	185.8491524008314	286.29892972778157	1.5208409195485189
the	629	2	92	320.5326086956522	170.1563890284049	298.1538928870357	1.406967914951273
the	630	1	84	287.9047619047619	117.65618883948176	272.8296732827108	1.3613370699997056
the	630	7	74	285.7837837837838	99.62715015747743	272.44057845405314	1.3468163459118545
the	630	10	71	317.4788732394366	115.2522524297935	298.48530815459156	1.4207287129941295
the	633	5	94	298.5	103.97981090225552	283.2344481775295	1.3737851612855665
the	637	1	85	302.77647058823527	185.63394448359335	276.5678113772234	1.4560643159211855
the	638	8	71	319.77464788732397	111.49249778516153	302.91172902044093	1.3854651681170806
the	639	9	77	335.2207792207792	209.3648052271582	302.28531935446216	1.5037034062211456
the	640	4	88	365.8636363636364	153.24949095699762	337.9629348546687	1.4878251405194673
the	640	6	82	287.6707317073171	89.90352234658101	276.29739176550726	1.3168947416818977
the	641	7	75	298.36	99.30088592729646	284.45037387390755	1.3558137569379574
the	643	4	87	414.9310344827586	348.97886899124103	349.88551318346373	1.6717700467459435
the	644	1	83	287.9879518072289	92.80959974210822	275.8735314850038	1.3290442235841944
the	645	5	94	321.9148936170213	188.50296820768324	295.49474347497807	1.4542736180788258
the	646	4	88	339.17045454545456	138.34989970800956	316.35670072382146	1.439241901442391
the	647	1	84	298.2857142857143	107.87326024269068	282.63333347590645	1.3762702510805223
the	650	4	85	355.1058823529412	181.9307183367059	319.6027747015232	1.5595412678256282
the	650	7	75	312.0133333333333	114.80812351582631	293.5323124377144	1.4162762968276765
the	653	8	73	313.2054794520548	141.6880335753429	290.06674253487824	1.456329691031926
the	655	1	80	267.225	91.72178281650427	255.6833919254657	1.3270475613464237
the	657	10	70	299.48571428571427	98.47882768953737	285.4630891196287	1.3589387093616752
the	660	7	75	294.9866666666667	101.8542272250082	279.6468423784342	1.3852034525744776
the	662	10	71	336.9154929577465	146.24009089545407	311.12862336217	1.4780735452412843
the	663	1	84	293.10714285714283	123.43809900397156	275.05046830953336	1.4029723651892465
the	663	3	91	276.2197802197802	69.50360537375856	267.6788576240347	1.2887112101314333
the	663	7	75	297.16	110.22728852301113	280.8916707035432	1.3874737837007471
the	668	1	85	284.4823529411765	93.13221678840019	272.5445863971363	1.326498123220127
the	668	9	78	296.03846153846155	100.60394796256429	281.5687059359674	1.3650458268592862
the	671	3	91	298.38461538461536	110.61783754397834	283.35027128500275	1.3618867476748904
the	673	8	72	368.5138888888889	263.071510283215	328.5209250408386	1.5245077326280854
the	676	4	87	340.735632183908	167.42700316855309	311.66379282770424	1.4977160529923945
the	676	5	94	344.06382978723406	208.2625931604286	312.5211478262038	1.4879320131268434
the	676	7	74	316.43243243243245	153.77033943479682	291.42969027059144	1.464345328230531
the	678	3	90	305.6777777777778	106.11217593964744	288.2530940215183	1.4141083827294123
the	680	2	92	309.3478260869565	133.22718222320194	288.58233105205915	1.427259607802383
the	680	4	88	349.95454545454544	153.44802625224787	325.94181205395705	1.433726121225369
the	683	4	88	323.70454545454544	99.53087190344499	309.06671382327	1.3602008138486752
the	684	2	90	288.1777777777778	106.14274655713237	271.90730334262054	1.3958183628452314
the	684	6	83	314.3614457831325	135.99117423956216	296.0276125640272	1.3805433007108248
the	684	9	78	302.97435897435895	109.6260437298978	286.6762899367154	1.3837307388342321
the	688	3	91	302.7802197802198	117.7564154607866	283.6766510098432	1.4246532279741013
the	688	7	74	298.5135135135135	123.62240822311857	281.7946423170299	1.3800781753889628
the	691	1	84	293.45238095238096	117.1399538562462	276.9414835046758	1.3817717925399693
the	691	4	86	325.66279069767444	123.80806877298772	306.819018191258	1.3993044034416906
the	691	8	72	327.8611111111111	164.02355598223662	298.7458116991835	1.5073109934226974
the	692	7	74	278.4594594594595	81.82610850199664	267.80230300752237	1.3196509833417946
the	693	6	83	296.9879518072289	98.88864074151778	283.50892292761307	1.3456774416408106
the	695	4	87	307.9080459770115	105.68685999862973	293.17652445073634	1.35741334859821
the	696	7	74	306.7432432432432	117.44530184866308	288.6086243944795	1.4097512828270593
the	697	1	83	301.5903614457831	112.70499330429607	285.6929033618919	1.3725960641135075
the	697	9	78	306.78205128205127	97.50879380068686	293.26185417080023	1.3459325763636594
the	698	3	91	313.43956043956047	96.09846903523358	299.46124468011044	1.3566921772806915
the	698	6	82	305.9024390243902	113.35638216127826	288.88105283269294	1.390179527417191
the	700	8	70	297.85714285714283	109.51477773544107	281.6934651187661	1.3841227370209768
the	703	4	88	317.77272727272725	106.83726235241733	301.8116717972185	1.375942353155123
the	703	9	77	339.3376623376623	130.21466187855978	317.04883509182446	1.4427035468166696
the	704	1	85	297.6	129.07677670950065	278.35206660992554	1.412372017940681
the	709	7	73	326.2739726027397	296.618126191553	285.24910557826246	1.5293926147438397
the	709	8	72	315.34722222222223	121.45713435254851	296.37086204251267	1.4096848562665045
the	712	4	88	338.7386363636364	250.15831742604414	307.0741578999412	1.4566186888319592
the	714	5	94	308.7340425531915	107.31695348854572	293.69594979004296	1.3610652363788953
the	721	1	84	304.89285714285717	114.17657197043143	286.9557172513883	1.4091093478352252
the	722	9	76	317	101.9296489414799	302.7472981506338	1.350278807612944
the	724	3	90	308.24444444444447	108.93821680727368	293.4818622623369	1.3553056058934816
the	725	8	72	319.22222222222223	110.06377437102088	302.3928237800618	1.3874028989016747
the	726	9	78	281.7564102564103	88.79235750098513	269.97445805572124	1.3313299610231224
the	727	1	84	307.60714285714283	157.61819186311018	285.55662966729295	1.423617665551195
the	728	6	83	290.421686746988	108.96151932990455	275.39490275989425	1.3652469946590833
the	728	8	72	312.55555555555554	117.31009693091438	293.99408392889075	1.4127205513613892
the	730	1	83	306.6024096385542	143.12266099987033	284.9887256971784	1.4306813896992838
the	731	8	72	335	123.93205771541706	314.78980206061163	1.422812024662838
the	732	3	90	356.9555555555556	146.58286846811114	332.4897231762611	1.4511682730502025
the	734	9	78	303.52564102564105	195.76760171043082	273.62388340109356	1.4970951902837597
the	735	1	84	304.6904761904762	100.4061602524366	290.7869745204797	1.350608109890116
the	736	5	94	328.6595744680851	107.77491012025888	312.07040658815	1.384355254278936
the	738	3	91	319.0989010989011	183.55937912688	292.24713814882455	1.4564876788232368
the	740	10	69	283.7536231884058	86.65285810382603	271.91867552072415	1.3369115935425002
the	741	3	91	313.5054945054945	103.74748978236356	298.320954258366	1.3673805385038027
the	744	3	91	317.010989010989	131.45168056112604	295.5817118472767	1.4380988775031214
the	745	1	84	323.75	111.20163765371205	306.8797681126909	1.3845595087531366
the	745	6	83	297.7831325301205	108.2346196129063	283.8276051888191	1.3416631242483994
the	745	10	68	325.44117647058823	179.33170985575663	298.10178971725486	1.4636416051515995
the	746	7	73	287.45205479452056	104.97010700087303	272.3873110452558	1.376321449324946
the	748	1	84	331.4761904761905	200.50475319249313	297.3676292026575	1.5325700993868143
the	749	5	94	300.3404255319149	101.73183737307042	287.04165690187745	1.3358679719010504
the	750	4	88	312.90909090909093	122.54050574642386	294.70804242971695	1.3935614616977872
the	752	1	84	318.04761904761904	113.78079800327806	301.7333065054009	1.371349752653128
the	754	4	88	307.64772727272725	117.37806485761242	289.7827523619452	1.4004559738122433
the	754	8	71	303.88732394366195	110.3587072486515	287.97361775558613	1.3751599636585854
the	755	1	85	302.16470588235296	106.24800805514553	286.8354843264962	1.3703538409874383
the	757	2	92	306.8804347826087	117.53454880351669	289.58722667386206	1.3884043303429263
the	758	1	84	288.10714285714283	107.05150408414698	273.89414489099295	1.3535017380211765
the	761	5	93	295.1182795698925	93.95996481647009	282.7466835064597	1.3306800612645981
the	761	6	83	297.2168674698795	170.30246036009498	274.37123568205686	1.4268171452168796
the	762	7	73	313.8082191780822	150.29874486929234	290.459526810418	1.4444940590808988
the	762	9	77	310.9220779220779	112.99321896674832	295.03860582734757	1.3711532548559773
the	766	7	74	289.0945945945946	106.270418688314	274.698993896765	1.3609237090393762
the	771	3	91	321.57142857142856	115.16443730183211	303.4232402210912	1.40370446359689
the	772	10	69	374.6666666666667	189.36283773149756	340.2604069054	1.5250747137663878
the	775	1	85	315.90588235294115	129.63461687974174	297.42168640344715	1.3901900811025836
the	777	3	90	324.6777777777778	143.1822777761394	302.79442868201204	1.4279184042080095
the	778	9	77	332.987012987013	138.45363022996213	310.9168223024368	1.4328516752230895
the	778	10	68	345.0735294117647	108.26698841931083	327.9735728617858	1.3862173599260996
the	780	3	92	310.29347826086956	208.22739778369404	282.1604975310926	1.4687894831323378
the	783	4	88	300.22727272727275	120.98282648839115	282.5599330279019	1.394935307874906
the	785	9	76	311.6842105263158	113.49011240647833	292.6431908721242	1.4320947436553957
the	786	7	74	302.0405405405405	124.6163910137541	282.8342610622838	1.4216988585433352
the	788	7	74	306.05405405405406	117.59704728982233	287.53362631293135	1.4136448751477497
the	788	9	75	371.8666666666667	329.99464915126794	316.62470902587444	1.62473439441485
the	790	3	90	312.8666666666667	119.12350309138849	294.5383646632539	1.4018267157048272
the	791	1	85	302.2	177.10306388680928	276.4394277319255	1.4579365043315538
the	794	4	87	311.42528735632186	117.31855185318342	292.0457714278989	1.4300714425580305
the	795	7	74	285.6621621621622	101.05990045607862	271.2630746531699	1.370201460816302
the	796	5	92	338.64130434782606	211.98504931326153	309.63646216714625	1.4512463757951357
the	797	1	85	317.6235294117647	153.32800015082734	292.7646860771914	1.4633236844046407
the	798	4	87	318.0344827586207	150.22296980681148	293.28863031828075	1.4647025871400143
the	799	7	74	286.68918918918916	91.09695657904119	274.1883779059839	1.345928384824544
the	800	2	92	323.7391304347826	185.5991704678564	293.9326089625106	1.4944215582969844
the	802	4	87	354.48275862068965	190.6114312483228	318.90329937062563	1.5466876047099465
the	804	9	77	301.5064935064935	96.83621867231932	288.56988345870036	1.3360317499135332
the	806	2	93	350.81720430107526	256.6662926598491	314.5332509022291	1.507437821799593
the	806	5	93	297.8279569892473	126.07611776534343	280.75354494437227	1.3791045286840735
the	810	4	87	346.367816091954	140.45657401741641	323.9757036443821	1.4293317049654255
the	810	7	73	283.2191780821918	171.68060190812847	261.7674420394849	1.4105649868707415
the	811	5	94	291.25531914893617	93.4642633298392	278.88760002539766	1.3344156915675072
the	814	3	91	330.6263736263736	205.15964777334042	303.62624497223453	1.440060830499048
the	814	10	69	301.3623188405797	152.41371435653573	276.0305557776795	1.4814905535845542
the	817	2	92	286.9130434782609	118.24296574797677	269.6896133439747	1.3964286417213572
the	818	1	83	336.4096385542169	220.73701581263563	304.18211637398025	1.4886815543925134
the	820	4	86	315.3720930232558	116.13309266543406	296.9068277594637	1.4110604304247973
the	823	1	84	296.73809523809524	89.3620116922038	284.5298528743501	1.3350590914458993
the	823	9	77	299.35064935064935	115.31681374573066	282.36220921045503	1.392289999566328
the	826	9	77	339.5194805194805	226.53938953359284	305.43705804364413	1.5052807260253744
the	828	8	71	321.49295774647885	144.1125426522556	298.7716625219044	1.4382760141883264
the	829	3	91	298.85714285714283	104.36331533303063	284.1400472218783	1.3644486999747751
the	829	5	92	285.5978260869565	79.67144893524873	276.1197111946194	1.2899121621401182
the	832	4	88	317.40909090909093	122.62845822638454	297.44784847534777	1.43060850392548
the	832	7	73	271.63013698630135	74.26613308630044	263.1762522194278	1.2784324124738426
the	836	4	88	322.14772727272725	173.356555016501	293.8108576343397	1.498909449512541
the	836	5	94	298.79787234042556	117.31609536625199	280.1824494525032	1.4172054026845582
the	837	7	74	272.52702702702703	92.52874014426106	259.5254992096776	1.3606456464291905
the	838	1	84	275.8690476190476	94.79270722824808	262.5105748802377	1.3608984972143425
the	838	3	91	343.94505494505495	160.74979610406027	317.35712416032055	1.473597321117543
the	839	8	71	326.7323943661972	133.7468779605158	304.98619222737517	1.4344441114100832
the	840	1	84	289.7738095238095	109.52728121290599	273.3479322561149	1.3926025546839746
the	843	9	76	317.10526315789474	113.9082179004797	300.60431266579207	1.3758791063526896
the	847	5	92	294.7608695652174	89.09315652672144	283.02707147621317	1.3247775304207505
the	848	9	77	309.4025974025974	126.91400525555423	291.19719202277173	1.3928719657765463
the	849	1	84	280.20238095238096	91.71219778839905	268.1625942206551	1.3327548506865865
the	850	2	91	318.86813186813185	158.76140090583235	293.737021841576	1.4643186196333675
the	851	9	77	306.24675324675326	132.27992207955265	284.99925958342726	1.445504800378905
the	853	3	91	300.25274725274727	99.83837977302154	285.9482071107631	1.362845652319916
the	855	1	82	291.9390243902439	134.16852748292973	271.99173018973045	1.4215989299488767
the	855	7	74	282.6216216216216	102.86800995113555	267.30370829641515	1.3860271361367125
the	856	4	87	318.3103448275862	143.36279481878066	294.67452203608303	1.4585001665523607
the	856	6	81	293.18518518518516	121.66214603473743	276.74727169343817	1.3767470316746013
the	857	2	92	328.5978260869565	144.01862362648149	304.041334712947	1.4714545024345713
the	863	1	85	298.4235294117647	108.82143263935036	282.2780036526647	1.3880644892396632
